frame,qr,esquina,x,y
62,72,right_bottom,89,648
62,73,left_top,44,758
62,73,left_bottom,39,711
62,73,right_top,94,750
62,73,right_bottom,90,704
62,80,left_top,126,751
62,80,left_bottom,123,706
62,80,right_top,174,745
62,80,right_bottom,172,700
62,74,left_top,49,816
62,74,left_bottom,45,772
62,74,right_top,99,807
62,74,right_bottom,95,762
62,81,left_top,128,806
62,81,left_bottom,126,763
62,81,right_top,176,799
62,81,right_bottom,174,757
62,82,left_top,132,863
62,82,left_bottom,129,819
62,82,right_top,178,855
62,82,right_bottom,176,812
62,77,left_top,70,993
62,77,left_bottom,64,947
62,77,right_top,118,981
62,77,right_bottom,112,935
62,84,left_top,142,976
62,84,left_bottom,136,931
62,84,right_top,186,966
62,84,right_bottom,182,921
62,125,left_top,215,898
62,125,left_bottom,213,857
62,125,right_top,261,898
62,125,right_bottom,258,856
62,126,left_top,217,954
62,126,left_bottom,216,909
62,126,right_top,262,953
62,126,right_bottom,261,909
62,133,left_top,415,951
62,133,left_bottom,423,907
62,133,right_top,455,968
62,133,right_bottom,464,922
62,127,left_top,438,618
62,127,left_bottom,440,572
62,127,right_top,487,626
62,127,right_bottom,490,578
62,128,left_top,435,677
62,128,left_bottom,439,632
62,128,right_top,485,684
62,128,right_bottom,487,639
62,129,left_top,436,733
62,129,left_bottom,437,689
62,129,right_top,481,742
62,129,right_bottom,484,697
62,130,left_top,434,786
62,130,left_bottom,435,744
62,130,right_top,479,797
62,130,right_bottom,481,755
62,132,left_top,424,895
62,132,left_bottom,428,854
62,132,right_top,466,910
62,132,right_bottom,471,866
62,131,left_top,429,841
62,131,left_bottom,434,799
62,131,right_top,473,854
62,131,right_bottom,477,810
62,89,left_top,507,876
62,89,left_bottom,513,830
62,89,right_top,551,892
62,89,right_bottom,557,845
62,88,left_top,515,817
62,88,left_bottom,519,771
62,88,right_top,559,832
62,88,right_bottom,564,785
62,87,left_top,520,759
62,87,left_bottom,524,711
62,87,right_top,566,772
62,87,right_bottom,570,724
62,90,left_top,499,933
62,90,left_bottom,505,889
62,90,right_top,543,951
62,90,right_bottom,549,905
62,117,left_top,585,913
62,117,left_bottom,592,867
62,117,right_top,631,935
62,117,right_bottom,639,887
62,118,left_top,577,973
62,118,left_bottom,583,927
62,118,right_top,622,996
62,118,right_bottom,629,949
62,91,left_top,487,992
62,91,left_bottom,497,946
62,91,right_top,528,1013
62,91,right_bottom,541,964
62,113,left_top,602,668
62,113,left_bottom,599,617
62,113,right_top,652,681
62,113,right_bottom,650,629
62,86,left_top,525,698
62,86,left_bottom,523,654
62,86,right_top,569,711
62,86,right_bottom,566,665
62,114,left_top,606,729
62,114,left_bottom,603,681
62,114,right_top,655,744
62,114,right_bottom,652,696
62,116,left_top,594,853
62,116,left_bottom,599,805
62,116,right_top,640,873
62,116,right_bottom,644,823
62,119,left_top,557,1034
62,119,left_bottom,576,985
62,119,right_top,601,1060
62,119,right_bottom,620,1010
62,111,left_top,658,1018
62,111,left_bottom,665,967
62,111,right_top,710,1042
62,111,right_bottom,717,990
62,112,left_top,641,1086
62,112,left_bottom,654,1032
62,112,right_top,696,1110
62,112,right_bottom,708,1056
63,78,left_top,124,625
63,78,left_bottom,123,579
63,78,right_top,174,620
63,78,right_bottom,173,574
63,71,left_top,38,629
63,71,left_bottom,34,581
63,71,right_top,92,625
63,71,right_bottom,90,578
63,79,left_top,126,683
63,79,left_bottom,125,639
63,79,right_top,175,677
63,79,right_bottom,174,633
63,80,left_top,129,740
63,80,left_bottom,127,695
63,80,right_top,177,734
63,80,right_bottom,175,690
63,72,left_top,42,687
63,72,left_bottom,38,642
63,72,right_top,94,681
63,72,right_bottom,92,638
63,74,left_top,54,805
63,74,left_bottom,49,761
63,74,right_top,103,796
63,74,right_bottom,99,752
63,73,left_top,48,748
63,73,left_bottom,43,701
63,73,right_top,98,739
63,73,right_bottom,94,693
63,82,left_top,136,852
63,82,left_bottom,133,809
63,82,right_top,182,844
63,82,right_bottom,180,801
63,83,left_top,141,907
63,83,left_bottom,137,865
63,83,right_top,186,898
63,83,right_bottom,183,856
63,81,left_top,133,795
63,81,left_bottom,130,752
63,81,right_top,179,789
63,81,right_bottom,178,747
63,76,left_top,69,922
63,76,left_bottom,63,878
63,76,right_top,116,911
63,76,right_bottom,111,866
63,77,left_top,75,981
63,77,left_bottom,69,935
63,77,right_top,123,969
63,77,right_bottom,117,923
63,131,left_top,432,831
63,131,left_bottom,436,788
63,131,right_top,475,845
63,131,right_bottom,479,800
63,133,left_top,418,941
63,133,left_bottom,426,897
63,133,right_top,457,958
63,133,right_bottom,467,912
63,127,left_top,440,608
63,127,left_bottom,442,561
63,127,right_top,489,615
63,127,right_bottom,492,566
63,129,left_top,438,722
63,129,left_bottom,439,679
63,129,right_top,483,732
63,129,right_bottom,486,687
63,89,left_top,509,866
63,89,left_bottom,515,820
63,89,right_top,553,883
63,89,right_bottom,559,836
63,87,left_top,521,748
63,87,left_bottom,526,701
63,87,right_top,568,762
63,87,right_bottom,572,714
63,128,left_top,439,665
63,128,left_bottom,440,622
63,128,right_top,487,675
63,128,right_bottom,488,629
63,88,left_top,517,807
63,88,left_bottom,521,762
63,88,right_top,561,823
63,88,right_bottom,566,775
63,119,left_top,558,1024
63,119,left_bottom,578,976
63,119,right_top,602,1050
63,119,right_bottom,622,1000
63,113,left_top,603,657
63,113,left_bottom,600,607
63,113,right_top,653,671
63,113,right_bottom,651,619
63,86,left_top,527,688
63,86,left_bottom,524,643
63,86,right_top,570,701
63,86,right_bottom,568,656
63,112,left_top,643,1078
63,112,left_bottom,655,1024
63,112,right_top,697,1102
63,112,right_bottom,709,1047
63,111,left_top,660,1009
63,111,left_bottom,666,959
63,111,right_top,711,1033
63,111,right_bottom,719,982
63,117,left_top,587,904
63,117,left_bottom,594,857
63,117,right_top,633,926
63,117,right_bottom,640,878
64,71,left_top,47,619
64,71,left_bottom,43,572
64,71,right_top,100,615
64,71,right_bottom,98,569
64,79,left_top,136,673
64,79,left_bottom,133,629
64,79,right_top,184,668
64,79,right_bottom,182,624
64,78,left_top,133,616
64,78,left_bottom,131,570
64,78,right_top,182,611
64,78,right_bottom,181,564
64,80,left_top,139,730
64,80,left_bottom,136,685
64,80,right_top,186,725
64,80,right_bottom,184,680
64,75,left_top,72,854
64,75,left_bottom,65,808
64,75,right_top,119,843
64,75,right_bottom,113,798
64,82,left_top,147,841
64,82,left_bottom,143,798
64,82,right_top,192,834
64,82,right_bottom,189,791
64,81,left_top,142,785
64,81,left_bottom,139,743
64,81,right_top,188,779
64,81,right_bottom,187,737
64,74,left_top,64,794
64,74,left_bottom,59,751
64,74,right_top,113,786
64,74,right_bottom,108,741
64,72,left_top,51,678
64,72,left_bottom,48,633
64,72,right_top,103,672
64,72,right_bottom,101,628
64,73,left_top,57,738
64,73,left_bottom,53,691
64,73,right_top,107,729
64,73,right_bottom,103,684
64,76,left_top,78,912
64,76,left_bottom,73,867
64,76,right_top,126,900
64,76,right_bottom,120,856
64,127,left_top,448,598
64,127,left_bottom,449,550
64,127,right_top,497,605
64,127,right_bottom,499,556
64,128,left_top,447,656
64,128,left_bottom,448,612
64,128,right_top,494,665
64,128,right_bottom,496,619
64,129,left_top,446,713
64,129,left_bottom,447,669
64,129,right_top,491,722
64,129,right_bottom,494,678
64,131,left_top,440,821
64,131,left_bottom,445,779
64,131,right_top,483,835
64,131,right_bottom,488,791
64,90,left_top,510,915
64,90,left_bottom,515,870
64,90,right_top,552,932
64,90,right_bottom,559,886
64,87,left_top,530,739
64,87,left_bottom,534,692
64,87,right_top,576,752
64,87,right_bottom,580,704
64,88,left_top,525,798
64,88,left_bottom,529,752
64,88,right_top,569,813
64,88,right_bottom,575,766
64,89,left_top,518,856
64,89,left_bottom,523,811
64,89,right_top,561,873
64,89,right_bottom,568,827
64,119,left_top,566,1015
64,119,left_bottom,585,967
64,119,right_top,609,1042
64,119,right_bottom,629,992
64,113,left_top,611,646
64,113,left_bottom,608,596
64,113,right_top,661,661
64,113,right_bottom,658,608
64,86,left_top,535,678
64,86,left_bottom,533,633
64,86,right_top,579,691
64,86,right_bottom,576,646
64,117,left_top,595,895
64,117,left_bottom,602,848
64,117,right_top,640,918
64,117,right_bottom,648,868
64,116,left_top,604,834
64,116,left_bottom,608,787
64,116,right_top,649,855
64,116,right_bottom,654,805
64,112,left_top,649,1069
64,112,left_bottom,663,1015
64,112,right_top,704,1094
64,112,right_bottom,717,1039
65,78,left_top,139,609
65,78,left_bottom,139,564
65,78,right_top,190,605
65,78,right_bottom,188,558
65,80,left_top,146,723
65,80,left_bottom,143,679
65,80,right_top,194,718
65,80,right_bottom,191,674
65,81,left_top,149,778
65,81,left_bottom,147,736
65,81,right_top,196,772
65,81,right_bottom,194,730
65,75,left_top,78,845
65,75,left_bottom,73,801
65,75,right_top,126,835
65,75,right_bottom,121,791
65,82,left_top,153,834
65,82,left_bottom,150,791
65,82,right_top,199,827
65,82,right_bottom,196,784
65,77,left_top,93,960
65,77,left_bottom,87,915
65,77,right_top,140,949
65,77,right_bottom,134,904
65,98,left_top,22,975
65,98,left_bottom,13,932
65,98,right_top,71,961
65,98,right_bottom,62,916
65,72,left_top,59,671
65,72,left_bottom,55,626
65,72,right_top,110,665
65,72,right_bottom,108,622
65,79,left_top,143,667
65,79,left_bottom,141,623
65,79,right_top,191,662
65,79,right_bottom,190,618
65,127,left_top,455,591
65,127,left_bottom,456,544
65,127,right_top,504,599
65,127,right_bottom,506,550
65,128,left_top,454,649
65,128,left_bottom,455,606
65,128,right_top,502,659
65,128,right_bottom,504,612
65,129,left_top,453,707
65,129,left_bottom,454,663
65,129,right_top,498,716
65,129,right_bottom,501,671
65,131,left_top,447,815
65,131,left_bottom,452,773
65,131,right_top,490,829
65,131,right_bottom,495,785
65,132,left_top,442,870
65,132,left_bottom,447,828
65,132,right_top,484,885
65,132,right_bottom,489,842
65,87,left_top,537,733
65,87,left_bottom,541,686
65,87,right_top,583,747
65,87,right_bottom,587,698
65,86,left_top,543,672
65,86,left_bottom,540,627
65,86,right_top,586,686
65,86,right_bottom,583,639
65,89,left_top,524,851
65,89,left_bottom,530,805
65,89,right_top,568,868
65,89,right_bottom,575,821
65,90,left_top,516,909
65,90,left_bottom,522,864
65,90,right_top,559,927
65,90,right_bottom,566,881
65,119,left_top,572,1010
65,119,left_bottom,592,962
65,119,right_top,615,1036
65,119,right_bottom,636,987
65,113,left_top,618,641
65,113,left_bottom,615,589
65,113,right_top,668,654
65,113,right_bottom,666,601
65,118,left_top,593,949
65,118,left_bottom,600,904
65,118,right_top,638,973
65,118,right_bottom,645,926
65,116,left_top,611,828
65,116,left_bottom,616,781
65,116,right_top,656,850
65,116,right_bottom,661,800
66,78,left_top,147,603
66,78,left_bottom,145,558
66,78,right_top,197,599
66,78,right_bottom,195,553
66,80,left_top,153,717
66,80,left_bottom,150,673
66,80,right_top,201,712
66,80,right_bottom,198,668
66,73,left_top,73,723
66,73,left_bottom,67,677
66,73,right_top,122,715
66,73,right_bottom,118,671
66,96,left_top,8,858
66,96,left_bottom,0,815
66,96,right_top,57,842
66,96,right_bottom,49,799
66,98,left_top,29,966
66,98,left_bottom,21,923
66,98,right_top,78,952
66,98,right_bottom,69,908
66,72,left_top,66,664
66,72,left_bottom,63,620
66,72,right_top,118,659
66,72,right_bottom,116,615
66,83,left_top,164,881
66,83,left_bottom,161,840
66,83,right_top,209,874
66,83,right_bottom,206,832
66,82,left_top,161,827
66,82,left_bottom,157,784
66,82,right_top,206,820
66,82,right_bottom,203,777
66,102,left_top,379,750
66,102,left_bottom,379,707
66,102,right_top,425,752
66,102,right_bottom,424,709
66,127,left_top,461,588
66,127,left_bottom,463,539
66,127,right_top,510,594
66,127,right_bottom,513,545
66,131,left_top,453,811
66,131,left_bottom,458,768
66,131,right_top,496,825
66,131,right_bottom,501,781
66,133,left_top,437,920
66,133,left_bottom,447,877
66,133,right_top,477,938
66,133,right_bottom,487,893
66,128,left_top,461,645
66,128,left_bottom,461,601
66,128,right_top,507,654
66,128,right_bottom,510,608
66,87,left_top,543,729
66,87,left_bottom,547,682
66,87,right_top,589,743
66,87,right_bottom,593,695
66,90,left_top,521,905
66,90,left_bottom,528,860
66,90,right_top,564,923
66,90,right_bottom,571,877
66,119,left_top,577,1006
66,119,left_bottom,597,959
66,119,right_top,619,1033
66,119,right_bottom,640,984
66,113,left_top,624,636
66,113,left_bottom,621,585
66,113,right_top,673,651
66,113,right_bottom,671,597
66,117,left_top,607,886
66,117,left_bottom,614,840
66,117,right_top,652,909
66,117,right_bottom,660,860
66,116,left_top,616,826
66,116,left_bottom,621,778
66,116,right_top,661,847
66,116,right_bottom,666,797
66,118,left_top,598,946
66,118,left_bottom,605,901
66,118,right_top,642,971
66,118,right_bottom,650,923
67,71,left_top,68,598
67,71,left_bottom,64,552
67,71,right_top,121,595
67,71,right_bottom,119,549
67,78,left_top,153,596
67,78,left_bottom,151,550
67,78,right_top,203,592
67,78,right_bottom,201,546
67,83,left_top,170,872
67,83,left_bottom,167,831
67,83,right_top,214,866
67,83,right_bottom,212,824
67,73,left_top,79,714
67,73,left_bottom,75,669
67,73,right_top,128,707
67,73,right_bottom,125,663
67,82,left_top,167,819
67,82,left_bottom,163,776
67,82,right_top,211,812
67,82,right_bottom,209,770
67,77,left_top,105,941
67,77,left_bottom,100,897
67,77,right_top,152,932
67,77,right_bottom,147,888
67,81,left_top,162,763
67,81,left_bottom,160,721
67,81,right_top,208,758
67,81,right_bottom,207,716
67,102,left_top,384,743
67,102,left_bottom,383,701
67,102,right_top,430,747
67,102,right_bottom,429,703
67,127,left_top,467,582
67,127,left_bottom,468,533
67,127,right_top,516,589
67,127,right_bottom,518,540
67,129,left_top,465,697
67,129,left_bottom,465,653
67,129,right_top,509,707
67,129,right_bottom,512,662
67,128,left_top,465,641
67,128,left_bottom,466,596
67,128,right_top,513,649
67,128,right_bottom,515,603
67,131,left_top,458,806
67,131,left_bottom,462,763
67,131,right_top,501,820
67,131,right_bottom,505,776
67,133,left_top,442,914
67,133,left_bottom,452,871
67,133,right_top,481,932
67,133,right_bottom,492,888
67,87,left_top,548,725
67,87,left_bottom,552,677
67,87,right_top,593,739
67,87,right_bottom,598,690
67,86,left_top,553,663
67,86,left_bottom,551,618
67,86,right_top,597,677
67,86,right_bottom,594,631
67,90,left_top,525,900
67,90,left_bottom,532,855
67,90,right_top,568,919
67,90,right_bottom,575,873
67,89,left_top,534,842
67,89,left_bottom,540,797
67,89,right_top,577,860
67,89,right_bottom,585,813
67,113,left_top,629,633
67,113,left_bottom,626,581
67,113,right_top,678,647
67,113,right_bottom,676,593
67,117,left_top,611,882
67,117,left_bottom,619,836
67,117,right_top,656,906
67,117,right_bottom,664,857
67,132,left_top,453,860
67,132,left_bottom,457,818
67,132,right_top,494,875
67,132,right_bottom,499,832
67,119,left_top,580,1001
67,119,left_bottom,600,955
67,119,right_top,622,1030
67,119,right_bottom,643,980
67,114,left_top,633,695
67,114,left_bottom,629,647
67,114,right_top,682,712
67,114,right_bottom,678,662
67,118,left_top,602,941
67,118,left_bottom,609,896
67,118,right_top,646,967
67,118,right_bottom,653,919
68,78,left_top,164,587
68,78,left_bottom,162,541
68,78,right_top,212,583
68,78,right_bottom,211,536
68,71,left_top,80,589
68,71,left_bottom,75,542
68,71,right_top,132,585
68,71,right_bottom,129,540
68,81,left_top,173,753
68,81,left_bottom,170,711
68,81,right_top,219,748
68,81,right_bottom,217,707
68,82,left_top,177,808
68,82,left_bottom,173,766
68,82,right_top,222,803
68,82,right_bottom,219,760
68,94,left_top,6,724
68,94,left_bottom,-2,678
68,94,right_top,55,710
68,94,right_bottom,48,664
68,95,left_top,17,781
68,95,left_bottom,8,737
68,95,right_top,66,767
68,95,right_bottom,58,723
68,96,left_top,27,836
68,96,left_bottom,19,793
68,96,right_top,76,821
68,96,right_bottom,68,779
68,98,left_top,49,943
68,98,left_bottom,40,900
68,98,right_top,95,929
68,98,right_bottom,87,886
68,83,left_top,181,862
68,83,left_bottom,177,821
68,83,right_top,224,855
68,83,right_bottom,222,815
68,74,left_top,97,760
68,74,left_bottom,92,718
68,74,right_top,144,753
68,74,right_bottom,140,710
68,132,left_top,461,852
68,132,left_bottom,466,810
68,132,right_top,502,868
68,132,right_bottom,507,825
68,129,left_top,473,689
68,129,left_bottom,474,645
68,129,right_top,518,699
68,129,right_bottom,520,654
68,127,left_top,475,573
68,127,left_bottom,477,525
68,127,right_top,525,580
68,127,right_bottom,527,531
68,102,left_top,394,735
68,102,left_bottom,392,692
68,102,right_top,438,738
68,102,right_bottom,438,695
68,130,left_top,471,743
68,130,left_bottom,472,701
68,130,right_top,516,755
68,130,right_bottom,517,712
68,90,left_top,533,892
68,90,left_bottom,540,848
68,90,right_top,575,912
68,90,right_bottom,583,866
68,89,left_top,542,834
68,89,left_bottom,549,789
68,89,right_top,585,853
68,89,right_bottom,592,806
68,91,left_top,520,950
68,91,left_bottom,531,905
68,91,right_top,560,973
68,91,right_bottom,574,925
68,86,left_top,562,655
68,86,left_bottom,559,609
68,86,right_top,605,669
68,86,right_bottom,602,623
68,87,left_top,556,717
68,87,left_bottom,561,669
68,87,right_top,602,731
68,87,right_bottom,606,683
68,88,left_top,551,776
68,88,left_bottom,555,730
68,88,right_top,594,793
68,88,right_bottom,600,745
68,116,left_top,629,815
68,116,left_bottom,633,766
68,116,right_top,673,837
68,116,right_bottom,678,786
68,117,left_top,619,876
68,117,left_bottom,626,828
68,117,right_top,663,899
68,117,right_bottom,671,850
68,119,left_top,586,995
68,119,left_bottom,607,948
68,119,right_top,629,1023
68,119,right_bottom,650,974
68,113,left_top,637,625
68,113,left_bottom,633,572
68,113,right_top,686,639
68,113,right_bottom,684,585
68,114,left_top,641,688
68,114,left_bottom,637,639
68,114,right_top,689,705
68,114,right_bottom,686,654
68,118,left_top,610,935
68,118,left_bottom,616,889
68,118,right_top,653,961
68,118,right_bottom,661,913
69,71,left_top,90,582
69,71,left_bottom,87,536
69,71,right_top,143,579
69,71,right_bottom,140,533
69,93,left_top,8,658
69,93,left_bottom,2,613
69,93,right_top,56,644
69,93,right_bottom,52,600
69,94,left_top,18,716
69,94,left_bottom,8,670
69,94,right_top,66,703
69,94,right_bottom,59,657
69,95,left_top,27,772
69,95,left_bottom,19,729
69,95,right_top,76,759
69,95,right_bottom,69,715
69,72,left_top,95,639
69,72,left_bottom,92,595
69,72,right_top,146,635
69,72,right_bottom,143,592
69,81,left_top,183,747
69,81,left_bottom,181,704
69,81,right_top,229,742
69,81,right_bottom,227,701
69,82,left_top,187,801
69,82,left_bottom,184,759
69,82,right_top,232,796
69,82,right_bottom,229,753
69,102,left_top,404,729
69,102,left_bottom,402,686
69,102,right_top,449,733
69,102,right_bottom,448,690
69,133,left_top,460,901
69,133,left_bottom,470,858
69,133,right_top,499,919
69,133,right_bottom,510,874
69,127,left_top,486,567
69,127,left_bottom,488,518
69,127,right_top,535,575
69,127,right_bottom,538,524
69,131,left_top,477,792
69,131,left_bottom,482,750
69,131,right_top,519,807
69,131,right_bottom,524,763
69,129,left_top,484,683
69,129,left_bottom,485,639
69,129,right_top,528,694
69,129,right_bottom,532,648
69,128,left_top,485,626
69,128,left_bottom,486,581
69,128,right_top,532,635
69,128,right_bottom,534,588
69,90,left_top,543,887
69,90,left_bottom,549,843
69,90,right_top,585,907
69,90,right_bottom,593,861
69,86,left_top,574,650
69,86,left_bottom,570,604
69,86,right_top,616,664
69,86,right_bottom,613,617
69,87,left_top,566,711
69,87,left_bottom,571,663
69,87,right_top,612,726
69,87,right_bottom,617,677
69,130,left_top,482,738
69,130,left_bottom,483,695
69,130,right_top,526,750
69,130,right_bottom,528,707
69,88,left_top,562,771
69,88,left_bottom,566,725
69,88,right_top,604,788
69,88,right_bottom,610,740
69,117,left_top,628,871
69,117,left_bottom,636,824
69,117,right_top,673,895
69,117,right_bottom,681,846
69,119,left_top,595,990
69,119,left_bottom,617,943
69,119,right_top,637,1019
69,119,right_bottom,659,970
69,89,left_top,553,830
69,89,left_bottom,559,784
69,89,right_top,595,848
69,89,right_bottom,602,801
69,113,left_top,648,619
69,113,left_bottom,644,566
69,113,right_top,697,633
69,113,right_bottom,695,578
69,114,left_top,652,682
69,114,left_bottom,648,633
69,114,right_top,700,699
69,114,right_bottom,696,649
70,92,left_top,7,595
70,92,left_bottom,0,547
70,92,right_top,57,583
70,92,right_bottom,52,535
70,71,left_top,97,580
70,71,left_bottom,93,534
70,71,right_top,149,577
70,71,right_bottom,146,531
70,93,left_top,14,654
70,93,left_bottom,9,610
70,93,right_top,63,641
70,93,right_bottom,59,596
70,72,left_top,102,636
70,72,left_bottom,98,593
70,72,right_top,152,632
70,72,right_bottom,150,590
70,94,left_top,24,712
70,94,left_bottom,15,667
70,94,right_top,73,699
70,94,right_bottom,65,654
70,74,left_top,113,749
70,74,left_bottom,109,707
70,74,right_top,161,743
70,74,right_bottom,157,700
70,81,left_top,189,744
70,81,left_bottom,187,702
70,81,right_top,235,739
70,81,right_bottom,233,698
70,82,left_top,193,798
70,82,left_bottom,190,756
70,82,right_top,237,793
70,82,right_bottom,235,751
70,95,left_top,35,768
70,95,left_bottom,26,725
70,95,right_top,83,756
70,95,right_bottom,75,712
70,96,left_top,44,823
70,96,left_bottom,36,781
70,96,right_top,92,810
70,96,right_bottom,85,768
70,83,left_top,196,851
70,83,left_bottom,193,810
70,83,right_top,240,845
70,83,right_bottom,238,804
70,73,left_top,108,694
70,73,left_bottom,103,649
70,73,right_top,156,687
70,73,right_bottom,152,644
70,75,left_top,120,807
70,75,left_bottom,115,762
70,75,right_top,166,798
70,75,right_bottom,161,755
70,102,left_top,409,727
70,102,left_bottom,408,685
70,102,right_top,454,731
70,102,right_bottom,454,688
70,133,left_top,465,899
70,133,left_bottom,475,856
70,133,right_top,504,918
70,133,right_bottom,515,874
70,127,left_top,492,566
70,127,left_bottom,494,517
70,127,right_top,541,573
70,127,right_bottom,544,523
70,129,left_top,490,682
70,129,left_bottom,490,638
70,129,right_top,534,693
70,129,right_bottom,537,647
70,131,left_top,482,791
70,131,left_bottom,487,748
70,131,right_top,524,806
70,131,right_bottom,530,762
70,90,left_top,548,887
70,90,left_bottom,554,842
70,90,right_top,590,906
70,90,right_bottom,598,860
70,86,left_top,579,648
70,86,left_bottom,576,602
70,86,right_top,622,663
70,86,right_bottom,619,616
70,87,left_top,573,710
70,87,left_bottom,577,662
70,87,right_top,618,725
70,87,right_bottom,623,676
70,89,left_top,558,829
70,89,left_bottom,564,784
70,89,right_top,600,847
70,89,right_bottom,608,800
70,88,left_top,567,770
70,88,left_bottom,572,724
70,88,right_top,610,787
70,88,right_bottom,616,739
70,118,left_top,623,930
70,118,left_bottom,631,884
70,118,right_top,666,957
70,118,right_bottom,675,909
70,119,left_top,599,989
70,119,left_bottom,621,943
70,119,right_top,641,1019
70,119,right_bottom,664,970
70,113,left_top,653,617
70,113,left_bottom,650,565
70,113,right_top,702,632
70,113,right_bottom,700,577
70,91,left_top,533,944
70,91,left_bottom,546,899
70,91,right_top,573,967
70,91,right_bottom,588,919
70,116,left_top,643,809
70,116,left_bottom,649,760
70,116,right_top,688,832
70,116,right_bottom,693,781
70,114,left_top,658,681
70,114,left_bottom,654,632
70,114,right_top,706,698
70,114,right_bottom,703,648
71,92,left_top,14,596
71,92,left_bottom,6,547
71,92,right_top,64,584
71,92,right_bottom,58,536
71,71,left_top,103,580
71,71,left_bottom,100,534
71,71,right_top,155,578
71,71,right_bottom,152,532
71,72,left_top,108,636
71,72,left_bottom,104,593
71,72,right_top,158,633
71,72,right_bottom,156,590
71,93,left_top,21,654
71,93,left_bottom,15,610
71,93,right_top,70,641
71,93,right_bottom,65,597
71,94,left_top,30,712
71,94,left_bottom,22,666
71,94,right_top,79,699
71,94,right_bottom,72,654
71,75,left_top,125,805
71,75,left_bottom,120,762
71,75,right_top,171,798
71,75,right_bottom,167,755
71,95,left_top,40,767
71,95,left_bottom,33,725
71,95,right_top,88,755
71,95,right_bottom,81,712
71,96,left_top,49,822
71,96,left_bottom,42,780
71,96,right_top,97,809
71,96,right_bottom,90,767
71,82,left_top,198,798
71,82,left_bottom,195,756
71,82,right_top,242,793
71,82,right_bottom,240,751
71,73,left_top,114,693
71,73,left_bottom,109,649
71,73,right_top,161,688
71,73,right_bottom,158,644
71,103,left_top,414,783
71,103,left_bottom,414,741
71,103,right_top,458,787
71,103,right_bottom,458,745
71,127,left_top,496,567
71,127,left_bottom,498,518
71,127,right_top,546,574
71,127,right_bottom,548,524
71,128,left_top,495,627
71,128,left_bottom,496,581
71,128,right_top,542,635
71,128,right_bottom,544,589
71,130,left_top,492,738
71,130,left_bottom,493,696
71,130,right_top,535,750
71,130,right_bottom,538,707
71,129,left_top,494,683
71,129,left_bottom,495,639
71,129,right_top,538,695
71,129,right_bottom,541,649
71,102,left_top,413,729
71,102,left_bottom,413,686
71,102,right_top,458,733
71,102,right_bottom,458,690
71,87,left_top,576,712
71,87,left_bottom,582,664
71,87,right_top,622,727
71,87,right_bottom,626,678
71,89,left_top,561,831
71,89,left_bottom,568,785
71,89,right_top,604,849
71,89,right_bottom,611,802
71,86,left_top,584,650
71,86,left_bottom,580,604
71,86,right_top,626,665
71,86,right_bottom,622,617
71,119,left_top,602,992
71,119,left_bottom,624,946
71,119,right_top,643,1022
71,119,right_bottom,667,973
71,90,left_top,551,889
71,90,left_bottom,558,844
71,90,right_top,593,909
71,90,right_bottom,601,862
71,118,left_top,626,932
71,118,left_bottom,634,887
71,118,right_top,669,960
71,118,right_bottom,677,912
71,113,left_top,657,619
71,113,left_bottom,653,566
71,113,right_top,706,634
71,113,right_bottom,703,579
71,114,left_top,661,684
71,114,left_bottom,657,634
71,114,right_top,709,701
71,114,right_bottom,705,649
71,117,left_top,636,873
71,117,left_bottom,645,826
71,117,right_top,680,898
71,117,right_bottom,689,848
71,116,left_top,647,811
71,116,left_bottom,653,763
71,116,right_top,691,834
71,116,right_bottom,696,783
72,92,left_top,21,597
72,92,left_bottom,15,549
72,92,right_top,71,585
72,92,right_bottom,66,538
72,71,left_top,110,581
72,71,left_bottom,107,537
72,71,right_top,161,579
72,71,right_bottom,159,535
72,72,left_top,116,637
72,72,left_bottom,112,595
72,72,right_top,165,634
72,72,right_bottom,162,592
72,93,left_top,29,655
72,93,left_bottom,23,610
72,93,right_top,77,642
72,93,right_bottom,73,598
72,73,left_top,121,695
72,73,left_bottom,116,650
72,73,right_top,168,689
72,73,right_bottom,165,645
72,94,left_top,38,711
72,94,left_bottom,30,667
72,94,right_top,86,699
72,94,right_bottom,79,655
72,74,left_top,126,750
72,74,left_bottom,121,708
72,74,right_top,172,744
72,74,right_bottom,169,701
72,96,left_top,57,821
72,96,left_bottom,49,779
72,96,right_top,104,808
72,96,right_bottom,97,767
72,95,left_top,47,767
72,95,left_bottom,40,724
72,95,right_top,95,755
72,95,right_bottom,88,712
72,81,left_top,201,745
72,81,left_bottom,198,704
72,81,right_top,246,741
72,81,right_bottom,244,700
72,75,left_top,131,806
72,75,left_bottom,127,763
72,75,right_top,177,799
72,75,right_bottom,173,756
72,99,left_top,416,562
72,99,left_bottom,415,514
72,99,right_top,464,564
72,99,right_bottom,464,516
72,101,left_top,417,676
72,101,left_bottom,418,633
72,101,right_top,464,681
72,101,right_bottom,463,636
72,102,left_top,418,732
72,102,left_bottom,417,689
72,102,right_top,463,736
72,102,right_bottom,463,693
72,127,left_top,500,571
72,127,left_bottom,503,522
72,127,right_top,549,579
72,127,right_bottom,552,529
72,128,left_top,499,630
72,128,left_bottom,501,585
72,128,right_top,546,640
72,128,right_bottom,548,593
72,129,left_top,498,687
72,129,left_bottom,499,643
72,129,right_top,542,699
72,129,right_bottom,545,653
